"ROADID","Dir","i","j","AUTO","SUT","MUT","SPEED","LENGTH","num_lanes","FCLASS","zone","County","waterf","noisef"
126675,1,32512,32510,221.683804,0.000000,0.239379,43.000000,0.272055,1,5,181365,SPENCER,1,1
126675,-1,32510,32512,194.944372,0.000000,0.254728,43.000000,0.272055,1,5,181365,SPENCER,1,1
126677,1,32480,32481,916.709481,0.000000,26.173355,47.999738,0.071933,1,5,181310,WARRICK,1,1
126677,-1,32481,32480,1053.501088,0.000000,32.925319,47.999532,0.071933,1,5,181310,WARRICK,1,1
126679,1,32575,32567,2279.733337,0.000000,894.100468,47.891546,0.162463,1,5,181391,DUBOIS,1,1
126679,-1,32567,32575,1547.993970,0.000000,625.785473,47.975497,0.162463,1,5,181391,DUBOIS,1,1
126681,1,33166,33167,915.462877,0.000000,57.942404,47.999647,0.104941,1,5,180936,PIKE,1,1
126681,-1,33167,33166,779.275690,0.000000,58.678432,47.999800,0.104941,1,5,180936,PIKE,1,1
126683,1,33535,33536,2341.012453,0.000000,964.301971,47.867309,0.259318,1,5,180423,DAVIESS,1,1
126683,-1,33536,33535,2112.056261,0.000000,228.254487,47.985756,0.259318,1,5,180423,DAVIESS,1,1
126685,1,33373,33369,1823.819746,0.000000,960.605984,47.917860,0.166648,1,5,180939,PIKE,1,1
126685,-1,33369,33373,1380.163504,0.000000,224.888708,47.996137,0.166648,1,5,180939,PIKE,1,1
126687,1,33285,33283,1509.403442,0.000000,106.056045,45.999163,0.083160,1,3,180940,PIKE,1,1
126687,-1,33283,33285,1444.568608,0.000000,110.749386,45.999261,0.083160,1,3,180940,PIKE,1,1
126689,1,33264,33265,2758.633136,0.000000,120.083958,25.995789,0.016996,1,3,180941,PIKE,1,1
126689,-1,33265,33264,2907.167336,0.000000,127.736846,25.994789,0.016996,1,3,180941,PIKE,1,1
126691,1,33307,33308,224.575147,0.000000,0.780270,48.000001,0.207988,1,5,180993,PIKE,1,1
126691,-1,33308,33307,155.365594,0.000000,1.037575,48.000001,0.207988,1,5,180993,PIKE,1,1
126693,1,33312,33151,463.380673,0.000000,1.926337,47.999989,0.072220,1,5,180943,PIKE,1,1
126693,-1,33151,33312,537.641882,0.000000,1.669172,47.999977,0.072220,1,5,180943,PIKE,1,1
126695,1,32829,32622,1334.399455,0.000000,23.382525,50.999640,0.105162,1,3,180944,PIKE,1,1
126695,-1,32622,32829,1179.232028,0.000000,23.028276,50.999775,0.105162,1,3,180944,PIKE,1,1
126697,1,33240,33231,2978.257137,0.000000,719.394751,47.861292,0.091513,1,5,180994,PIKE,1,1
126697,-1,33231,33240,2563.959060,0.000000,149.640740,47.979198,0.091513,1,5,180994,PIKE,1,1
126699,1,32620,33152,983.410268,0.000000,7.904527,43.991234,0.052194,1,6,180946,PIKE,1,1
126699,-1,33152,32620,1148.771437,0.000000,6.811276,43.984002,0.052194,1,6,180946,PIKE,1,1
126701,1,32824,32787,741.782292,0.000000,17.999466,47.999889,0.195235,1,5,180947,PIKE,1,1
126701,-1,32787,32824,837.170235,0.000000,23.943184,47.999815,0.195235,1,5,180947,PIKE,1,1
126703,1,32630,32815,159.714540,0.000000,0.570938,47.999998,0.123106,1,5,180948,PIKE,1,1
126703,-1,32815,32630,188.301864,0.000000,0.607445,47.999998,0.123106,1,5,180948,PIKE,1,1
126705,1,33176,33177,652.131316,0.000000,7.904527,43.998239,0.093150,1,6,180949,PIKE,1,1
126705,-1,33177,33176,812.603490,0.000000,6.811276,43.995901,0.093150,1,6,180949,PIKE,1,1
126719,1,32805,32806,67.525007,0.000000,0.043756,44.000001,0.126460,1,6,180954,PIKE,1,1
126719,-1,32806,32805,51.740419,0.000000,0.201276,44.000001,0.126460,1,6,180954,PIKE,1,1
126721,1,32771,32627,253.925123,0.000000,0.000000,48.999960,0.450953,1,6,180955,PIKE,1,1
126721,-1,32627,32771,227.432922,0.000000,0.000000,48.999976,0.450953,1,6,180955,PIKE,1,1
126723,1,32801,32798,400.951285,0.000000,3.479286,38.999786,0.078908,1,6,180956,PIKE,1,1
126723,-1,32798,32801,399.140724,0.000000,3.533181,38.999789,0.078908,1,6,180956,PIKE,1,1
126725,1,32810,32811,160.446319,0.000000,0.000000,43.999994,0.126409,1,6,180954,PIKE,1,1
126725,-1,32811,32810,139.523521,0.000000,0.000000,43.999998,0.126409,1,6,180954,PIKE,1,1
126727,1,32698,32688,323.928328,0.000000,10.099605,47.999998,0.072322,1,5,180958,PIKE,1,1
126727,-1,32688,32698,310.969179,0.000000,9.965409,47.999998,0.072322,1,5,180958,PIKE,1,1
126745,1,32777,32778,846.459862,0.000000,24.919417,50.999933,0.070261,1,3,180967,PIKE,1,1
126745,-1,32778,32777,895.664162,0.000000,23.471918,50.999920,0.070261,1,3,180967,PIKE,1,1
126747,1,32774,32773,885.975287,0.000000,24.919417,50.999920,0.148373,1,3,180968,PIKE,1,1
126747,-1,32773,32774,927.994258,0.000000,23.471918,50.999907,0.148373,1,3,180968,PIKE,1,1
126779,1,33339,33337,61.517645,0.000000,0.426156,48.000001,0.084981,1,5,180985,PIKE,1,1
126779,-1,33337,33339,67.645491,0.000000,0.160682,48.000001,0.084981,1,5,180985,PIKE,1,1
126781,1,33374,33363,994.395338,0.000000,16.750665,47.999674,0.294556,1,5,180986,PIKE,1,1
126781,-1,33363,33374,1121.603149,0.000000,20.351705,47.999464,0.294556,1,5,180986,PIKE,1,1
126783,1,33295,33153,1887.373598,0.000000,152.604031,47.992654,0.006999,1,5,180987,PIKE,1,1
126783,-1,33153,33295,1717.426597,0.000000,139.182677,47.994958,0.006999,1,5,180987,PIKE,1,1
126785,1,33149,33150,527.958112,0.000000,3.150043,38.999366,0.130518,1,6,180989,PIKE,1,1
126785,-1,33150,33149,530.189241,0.000000,3.150395,38.999357,0.130518,1,6,180989,PIKE,1,1
126787,1,33211,33196,972.590994,0.000000,21.670359,47.999686,0.035943,1,5,180990,PIKE,1,1
126787,-1,33196,33211,982.899336,0.000000,18.162756,47.999682,0.035943,1,5,180990,PIKE,1,1
126789,1,33190,33191,527.958112,0.000000,3.150043,38.999367,0.262305,1,6,180991,PIKE,1,1
126789,-1,33191,33190,530.189241,0.000000,3.150395,38.999355,0.262305,1,6,180991,PIKE,1,1
126791,1,33202,33197,1612.158751,0.000000,25.424247,48.963484,0.009773,1,7,180992,PIKE,1,1
126791,-1,33197,33202,1620.481905,0.000000,22.704442,48.963324,0.009773,1,7,180992,PIKE,1,1
126793,1,33226,990209,1037.624906,0.000000,14.617564,47.999621,0.252894,1,5,180993,PIKE,1,1
126793,-1,990209,33226,1205.175100,0.000000,17.834953,47.999309,0.252894,1,5,180993,PIKE,1,1
126795,1,33228,33237,3059.621480,0.000000,683.632050,47.861778,0.341212,1,5,180945,PIKE,1,1
126795,-1,33237,33228,2654.453137,0.000000,113.692956,47.979068,0.341212,1,5,180945,PIKE,1,1
126797,1,33234,33227,2118.440647,0.000000,137.817026,47.989744,0.100799,1,5,180995,PIKE,1,1
126797,-1,33227,33234,1929.415562,0.000000,126.439920,47.992916,0.100799,1,5,180995,PIKE,1,1
126799,1,33298,33223,273.307866,0.000000,0.441775,48.000001,0.220142,1,5,180996,PIKE,1,1
126799,-1,33223,33298,317.427490,0.000000,0.568650,47.999995,0.220142,1,5,180996,PIKE,1,1
126801,1,33290,33291,436.084691,0.000000,14.937914,47.999984,0.096686,1,5,180999,PIKE,1,1
126801,-1,33291,33290,463.518012,0.000000,12.757563,47.999981,0.096686,1,5,180999,PIKE,1,1
126803,1,33345,33344,887.961841,0.000000,855.309613,47.978897,0.071720,1,5,181002,PIKE,1,1
126803,-1,33344,33345,350.154033,0.000000,71.969891,47.999982,0.071720,1,5,181002,PIKE,1,1
126805,1,33340,33326,1254.471532,0.000000,631.464781,51.992606,0.093665,1,4,181002,PIKE,1,1
126805,-1,33326,33340,1036.269179,0.000000,64.279402,51.999746,0.093665,1,4,181002,PIKE,1,1
126807,1,33367,33368,2691.611833,0.000000,980.313171,47.817170,0.123562,1,5,181003,PIKE,1,1
126807,-1,33368,33367,2120.747781,0.000000,240.994855,47.984898,0.123562,1,5,181003,PIKE,1,1
126809,1,33571,33572,894.134490,0.000000,136.624128,38.991757,0.057725,1,7,180398,DAVIESS,1,1
126809,-1,33572,33571,897.370885,0.000000,122.385464,38.992559,0.057725,1,7,180398,DAVIESS,1,1
126811,1,33420,33405,3343.947580,0.000000,782.785498,55.995129,0.050672,2,3,180399,DAVIESS,1,1
126811,-1,33405,33420,3642.223517,0.000000,558.343751,55.995959,0.050672,2,3,180399,DAVIESS,1,1
126813,1,33585,33584,807.628000,0.000000,65.252171,48.995977,0.094073,1,7,180400,DAVIESS,1,1
126813,-1,33584,33585,810.795734,0.000000,52.958750,48.996395,0.094073,1,7,180400,DAVIESS,1,1
126815,1,33576,33573,1294.501681,0.000000,62.070461,38.966655,0.125840,1,6,180401,DAVIESS,1,1
126815,-1,33573,33576,1207.306277,0.000000,60.209594,38.974349,0.125840,1,6,180401,DAVIESS,1,1
126817,1,33595,33590,1294.501681,0.000000,62.070461,38.966656,0.031526,1,6,180402,DAVIESS,1,1
126817,-1,33590,33595,1207.306277,0.000000,60.209594,38.974349,0.031526,1,6,180402,DAVIESS,1,1
126819,1,33465,33463,3729.454529,0.000000,73.200457,33.980753,0.099516,1,3,180403,DAVIESS,1,1
126819,-1,33463,33465,3047.871460,0.000000,70.059508,33.991147,0.099516,1,3,180403,DAVIESS,1,1
126823,1,33400,33490,470.239620,0.000000,1.060226,33.999987,0.127265,1,5,180405,DAVIESS,1,1
126823,-1,33490,33400,470.018958,0.000000,1.140432,33.999987,0.127265,1,5,180405,DAVIESS,1,1
126825,1,33526,33523,5585.203772,0.000000,133.257555,5.793827,0.055627,1,4,180407,DAVIESS,1,1
126825,-1,33523,33526,5146.373052,0.000000,273.836044,31.844203,0.055627,1,4,180407,DAVIESS,1,1
126827,1,33533,33509,2779.210121,0.000000,192.810100,31.984770,0.113256,1,4,180408,DAVIESS,1,1
126827,-1,33509,33533,2383.649376,0.000000,327.939472,31.986089,0.113256,1,4,180408,DAVIESS,1,1
126829,1,33401,33402,2624.138984,0.000000,97.454970,52.978995,0.116019,1,5,180409,DAVIESS,1,1
126829,-1,33402,33401,2350.737652,0.000000,96.833570,52.985984,0.116019,1,5,180409,DAVIESS,1,1
126831,1,33471,33479,4889.618275,0.000000,112.961655,52.777403,0.115953,1,5,180410,DAVIESS,1,1
126831,-1,33479,33471,4633.760201,0.000000,107.136660,9.736353,0.115953,1,5,180410,DAVIESS,1,1
126833,1,33525,33514,6876.349684,0.000000,156.843797,3.510846,0.031519,1,3,180411,DAVIESS,1,1
126833,-1,33514,33525,6072.919143,0.000000,293.939235,33.826231,0.031519,1,3,180411,DAVIESS,1,1
126835,1,33403,33404,2566.816888,0.000000,1256.187129,55.993658,0.132908,2,3,180412,DAVIESS,1,1
126835,-1,33404,33403,3927.339017,0.000000,1085.760798,55.988075,0.132908,2,3,180412,DAVIESS,1,1
126837,1,33410,33411,1328.394300,0.000000,66.718023,48.884524,0.256516,1,6,180416,DAVIESS,1,1
126837,-1,33411,33410,1288.104074,0.000000,55.482407,48.903962,0.256516,1,6,180416,DAVIESS,1,1
126839,1,33448,33446,3559.453808,0.000000,1306.669108,53.983600,0.155392,2,3,180415,DAVIESS,1,1
126839,-1,33446,33448,4217.518869,0.000000,1108.187108,53.981723,0.155392,2,3,180415,DAVIESS,1,1
126841,1,33427,33424,1374.694580,0.000000,127.285949,50.999234,0.877084,1,3,181005,DAVIESS,1,1
126841,-1,33424,33427,1386.267212,0.000000,121.226517,50.999240,0.877084,1,3,181005,DAVIESS,1,1
126843,1,33425,33429,1374.694580,0.000000,127.285949,50.999241,0.213954,1,3,181005,DAVIESS,1,1
126843,-1,33429,33425,1386.267212,0.000000,121.226517,50.999247,0.213954,1,3,181005,DAVIESS,1,1
126845,1,33449,33442,1799.582429,0.000000,101.791785,31.997594,0.089061,1,4,180418,DAVIESS,1,1
126845,-1,33442,33449,1435.592484,0.000000,90.723740,31.998970,0.089061,1,4,180418,DAVIESS,1,1
126847,1,33444,33445,568.446370,0.000000,35.076842,48.995728,0.037945,1,6,180418,DAVIESS,1,1
126847,-1,33445,33444,244.746651,0.000000,35.244413,48.999727,0.037945,1,6,180418,DAVIESS,1,1
126849,1,33468,33457,2314.461014,0.000000,10.788898,7.645605,0.078841,1,5,180420,DAVIESS,1,1
126849,-1,33457,33468,2302.573083,0.000000,13.963237,33.991472,0.078841,1,5,180420,DAVIESS,1,1
126851,1,33460,33399,470.239620,0.000000,1.060226,33.999988,0.254530,1,5,180421,DAVIESS,1,1
126851,-1,33399,33460,470.018958,0.000000,1.140432,33.999988,0.254530,1,5,180421,DAVIESS,1,1
126853,1,33472,33454,3215.206331,0.000000,24.658938,33.967098,0.072432,1,5,180422,DAVIESS,1,1
126853,-1,33454,33472,3207.397692,0.000000,25.275873,33.967351,0.072432,1,5,180422,DAVIESS,1,1
126855,1,33510,33506,2764.365237,0.000000,993.286320,47.801691,0.259365,1,5,180423,DAVIESS,1,1
126855,-1,33506,33510,2540.579707,0.000000,256.439983,47.971767,0.259365,1,5,180423,DAVIESS,1,1
126857,1,33530,33528,2661.121834,0.000000,1872.836211,43.982613,0.045601,2,3,180424,DAVIESS,1,1
126857,-1,33528,33530,3450.909796,0.000000,971.980591,43.992550,0.045601,2,3,180424,DAVIESS,1,1
126859,1,33521,33519,2522.451143,0.000000,26.710336,33.996289,0.082195,1,3,180425,DAVIESS,1,1
126859,-1,33519,33521,2887.050964,0.000000,30.193387,33.993643,0.082195,1,3,180425,DAVIESS,1,1
126861,1,33606,33599,748.611517,0.000000,6.038232,38.998741,0.063191,1,7,180426,DAVIESS,1,1
126861,-1,33599,33606,740.715700,0.000000,4.175924,38.998818,0.063191,1,7,180426,DAVIESS,1,1
126863,1,33972,33970,3524.553137,0.000000,253.027577,51.934759,0.018710,1,4,180427,GREENE,1,1
126863,-1,33970,33972,2067.163595,0.000000,195.591759,51.990725,0.018710,1,4,180427,GREENE,1,1
126865,1,33797,33793,1036.710627,0.000000,62.171935,47.999441,0.083387,1,5,180428,GREENE,1,1
126865,-1,33793,33797,981.798684,0.000000,51.043411,47.999578,0.083387,1,5,180428,GREENE,1,1
126867,1,33624,33625,3730.133517,0.000000,8.122031,47.943605,0.502064,1,5,180429,GREENE,1,1
126867,-1,33625,33624,3653.351458,0.000000,7.650582,47.948140,0.502064,1,5,180429,GREENE,1,1
126869,1,33802,33800,4277.015595,0.000000,251.340148,33.953148,0.372101,1,3,180431,GREENE,1,1
126869,-1,33800,33802,4222.558483,0.000000,236.694223,33.956488,0.372101,1,3,180431,GREENE,1,1
126881,1,33724,33725,4595.202383,0.000000,226.731138,31.903999,0.063180,1,4,180435,GREENE,1,1
126881,-1,33725,33724,4456.062185,0.000000,198.752676,31.918460,0.063180,1,4,180435,GREENE,1,1
126883,1,33903,33901,505.666306,0.000000,63.080562,51.999976,0.446757,1,4,180436,GREENE,1,1
126883,-1,33901,33903,509.506624,0.000000,39.862374,51.999982,0.446757,1,4,180436,GREENE,1,1
126885,1,33799,33727,1494.646819,0.000000,67.289221,32.998526,0.087055,1,5,180437,GREENE,1,1
126885,-1,33727,33799,1403.161824,0.000000,54.667748,32.998914,0.087055,1,5,180437,GREENE,1,1
126887,1,33714,33728,507.030008,0.000000,63.080562,51.999975,0.223406,1,4,180438,GREENE,1,1
126887,-1,33728,33714,510.869938,0.000000,39.862374,51.999981,0.223406,1,4,180438,GREENE,1,1
126889,1,33788,33726,946.706469,0.000000,48.472142,47.999639,0.129483,1,5,180436,GREENE,1,1
126889,-1,33726,33788,877.620104,0.000000,29.589548,47.999771,0.129483,1,5,180436,GREENE,1,1
126893,1,33808,33792,4687.187261,0.000000,252.808749,12.021486,0.149038,1,3,180441,GREENE,1,1
126893,-1,33792,33808,4645.247910,0.000000,237.633129,33.938894,0.149038,1,3,180441,GREENE,1,1
126895,1,33815,33816,948.224290,0.000000,205.599007,47.998775,0.112949,1,5,180442,DAVIESS,1,1
126895,-1,33816,33815,714.164917,0.000000,416.837777,47.997554,0.112949,1,5,180442,DAVIESS,1,1
126897,1,33844,33817,643.455542,0.000000,24.751956,47.999934,0.055436,1,5,180443,DAVIESS,1,1
126897,-1,33817,33844,632.771212,0.000000,46.305176,47.999914,0.055436,1,5,180443,DAVIESS,1,1
126899,1,33835,33834,556.016064,0.000000,26.617408,52.999951,0.082490,1,5,180444,DAVIESS,1,1
126899,-1,33834,33835,463.206731,0.000000,31.023376,52.999972,0.082490,1,5,180444,DAVIESS,1,1
126901,1,33888,33881,743.361126,0.000000,369.838962,47.997997,0.088823,1,5,180445,DAVIESS,1,1
126901,-1,33881,33888,1077.630832,0.000000,317.918949,47.996745,0.088823,1,5,180445,DAVIESS,1,1
126903,1,33827,33824,1250.740728,0.000000,82.352902,42.998879,0.029664,1,5,180446,DAVIESS,1,1
126903,-1,33824,33827,1003.117199,0.000000,92.309345,42.999429,0.029664,1,5,180446,DAVIESS,1,1
126905,1,33885,33883,811.576402,0.000000,36.003585,42.999832,0.009233,1,5,180447,DAVIESS,1,1
126905,-1,33883,33885,710.836019,0.000000,61.755464,42.999857,0.009233,1,5,180447,DAVIESS,1,1
126907,1,33935,33933,4011.804897,0.000000,272.583877,51.940125,0.243760,1,4,180448,GREENE,1,1
126907,-1,33933,33935,3921.859938,0.000000,227.557555,51.949637,0.243760,1,4,180448,GREENE,1,1
126909,1,33898,33925,666.890242,0.000000,66.726381,51.999940,0.449888,1,4,180382,GREENE,1,1
126909,-1,33925,33898,674.189941,0.000000,42.849549,51.999952,0.449888,1,4,180382,GREENE,1,1
126911,1,33924,33895,1072.461620,0.000000,70.268484,51.999703,0.229502,1,4,180450,GREENE,1,1
126911,-1,33895,33924,1130.886825,0.000000,48.990655,51.999691,0.229502,1,4,180450,GREENE,1,1
126913,1,33940,33941,3270.606820,0.000000,213.305071,51.974122,0.078125,1,4,180451,GREENE,1,1
126913,-1,33941,33940,3202.211487,0.000000,172.111669,51.978394,0.078125,1,4,180451,GREENE,1,1
126915,1,33919,33920,6060.913871,0.000000,229.503293,31.738303,0.063249,1,4,180453,GREENE,1,1
126915,-1,33920,33919,5907.405277,0.000000,185.971494,31.776502,0.063249,1,4,180453,GREENE,1,1
126917,1,33912,33921,5738.313995,0.000000,225.213847,31.786842,0.252746,1,4,180429,GREENE,1,1
126917,-1,33921,33912,5565.079961,0.000000,179.872140,15.998030,0.252746,1,4,180429,GREENE,1,1
126919,1,33915,33916,5343.898155,0.000000,232.166330,31.833471,0.063137,1,4,180454,GREENE,1,1
126919,-1,33916,33915,5195.282090,0.000000,200.833158,31.857204,0.063137,1,4,180454,GREENE,1,1
126921,1,33948,33949,707.475959,0.000000,46.154378,51.999944,0.266851,1,4,990058,GREENE,1,1
126921,-1,33949,33948,768.835836,0.000000,54.260156,51.999919,0.266851,1,4,990058,GREENE,1,1
126923,1,33967,33966,2042.464732,0.000000,202.305356,51.994845,0.094118,1,4,180456,GREENE,1,1
126923,-1,33966,33967,2051.459346,0.000000,195.591759,51.994902,0.094118,1,4,180456,GREENE,1,1
126925,1,36871,34059,449.249527,0.000000,2.635855,47.999986,0.189468,1,5,181442,CRAWFORD,1,1
126925,-1,34059,36871,339.158527,0.000000,0.066894,47.999995,0.189468,1,5,181442,CRAWFORD,1,1
126927,1,36204,36206,138.458164,0.000000,4.639510,38.999997,0.179202,1,6,181009,CRAWFORD,1,1
126927,-1,36206,36204,157.629672,0.000000,3.720155,38.999997,0.179202,1,6,181009,CRAWFORD,1,1
126929,1,38308,38305,941.811443,0.000000,450.782414,47.995251,0.575474,1,5,181443,CRAWFORD,1,1
126929,-1,38305,38308,945.222210,0.000000,45.252258,47.999649,0.575474,1,5,181443,CRAWFORD,1,1
126931,1,36994,36752,2477.305158,0.000000,56.396838,47.986705,0.293444,1,5,181455,CRAWFORD,1,1
126931,-1,36752,36994,2636.531652,0.000000,55.357223,47.983217,0.293444,1,5,181455,CRAWFORD,1,1
126933,1,36873,36870,588.530273,0.000000,7.346530,47.999960,0.112297,1,5,181444,CRAWFORD,1,1
126933,-1,36870,36873,797.720104,0.000000,18.891162,47.999858,0.112297,1,5,181444,CRAWFORD,1,1
126935,1,36140,36139,1088.078339,0.000000,29.131642,47.999483,0.062754,1,5,181405,DUBOIS,1,1
126935,-1,36139,36140,1104.628963,0.000000,104.759692,47.999036,0.062754,1,5,181405,DUBOIS,1,1
126937,1,34989,34986,724.414026,0.000000,8.493148,47.999913,0.329202,1,5,181406,DUBOIS,1,1
126937,-1,34986,34989,610.009692,0.000000,6.511355,47.999955,0.329202,1,5,181406,DUBOIS,1,1
126939,1,36124,36125,1423.115998,0.000000,36.077869,47.998516,0.404832,1,5,181407,DUBOIS,1,1
126939,-1,36125,36124,1427.752048,0.000000,113.364333,47.997617,0.404832,1,5,181407,DUBOIS,1,1
126941,1,36846,34060,352.404954,0.000000,1.175839,47.999997,0.132439,1,5,181194,PERRY,1,1
126941,-1,34060,36846,551.439026,0.000000,4.649694,47.999971,0.132439,1,5,181194,PERRY,1,1
126943,1,35589,35590,278.840395,0.000000,1.175839,47.999996,0.356710,1,5,181448,PERRY,1,1
126943,-1,35590,35589,553.569044,0.000000,4.650085,47.999970,0.356710,1,5,181448,PERRY,1,1
126945,1,35578,35548,770.140746,0.000000,5.397552,42.999904,0.078462,1,5,181189,PERRY,1,1
126945,-1,35548,35578,1023.067577,0.000000,6.112430,42.999705,0.078462,1,5,181189,PERRY,1,1
126947,1,36854,36845,17.544765,0.000000,0.000000,43.000000,0.190244,1,5,181194,PERRY,1,1
126947,-1,36845,36854,121.552736,0.000000,0.000391,43.000000,0.190244,1,5,181194,PERRY,1,1
126949,1,34869,34616,347.908800,0.000000,11.968133,47.999993,0.658453,1,5,181395,DUBOIS,1,1
126949,-1,34616,34869,220.659042,0.000000,6.769442,48.000000,0.658453,1,5,181395,DUBOIS,1,1
126951,1,34050,35716,293.717959,0.000000,0.571793,48.000001,0.064017,1,5,181011,DUBOIS,1,1
126951,-1,35716,34050,512.308326,0.000000,0.687054,47.999983,0.064017,1,5,181011,DUBOIS,1,1
126953,1,35396,35398,112.527581,0.000000,0.000000,48.000001,0.332386,1,5,181184,PERRY,1,1
126953,-1,35398,35396,96.530483,0.000000,0.000000,48.000001,0.332386,1,5,181184,PERRY,1,1
126955,1,35856,35851,4696.321677,0.000000,343.361099,52.709403,0.295051,1,5,181408,DUBOIS,1,1
126955,-1,35851,35856,4941.871618,0.000000,327.753364,52.663271,0.295051,1,5,181408,DUBOIS,1,1
126957,1,36223,36222,1429.668778,0.000000,25.179379,47.998587,0.462691,1,5,180652,CRAWFORD,1,1
126957,-1,36222,36223,1200.031496,0.000000,22.388682,47.999290,0.462691,1,5,180652,CRAWFORD,1,1
126959,1,38348,38347,624.551035,0.000000,478.244578,47.997214,0.233734,1,5,180653,CRAWFORD,1,1
126959,-1,38347,38348,538.058469,0.000000,68.283975,47.999931,0.233734,1,5,180653,CRAWFORD,1,1
126961,1,36350,28438,2569.168162,0.000000,754.441693,26.381066,0.520092,1,3,180458,LAWRENCE,1,1
126961,-1,28438,36350,2892.758570,0.000000,501.057327,26.385315,0.520092,1,3,180458,LAWRENCE,1,1
126963,1,36346,36347,1145.894917,0.000000,129.875178,47.998714,0.240536,1,5,180459,LAWRENCE,1,1
126963,-1,36347,36346,1015.662559,0.000000,104.217714,47.999266,0.240536,1,5,180459,LAWRENCE,1,1
126965,1,38593,34061,2793.426171,0.000000,163.240525,38.622230,0.084018,1,7,180460,LAWRENCE,1,1
126965,-1,34061,38593,3299.681156,0.000000,227.125579,38.206890,0.084018,1,7,180460,LAWRENCE,1,1
126967,1,38547,38546,899.096861,0.000000,22.021838,42.999789,0.126190,1,5,180461,ORANGE,1,1
126967,-1,38546,38547,931.705252,0.000000,20.601289,42.999764,0.126190,1,5,180461,ORANGE,1,1
126969,1,38539,38521,3639.900983,0.000000,925.358014,50.887656,0.231155,1,3,180654,ORANGE,1,1
126969,-1,38521,38539,3703.892102,0.000000,567.400719,50.937121,0.231155,1,3,180654,ORANGE,1,1
126971,1,38374,38373,1593.123204,0.000000,487.747544,47.983462,0.336118,1,5,180655,ORANGE,1,1
